"order_id","order_date","ship_date","ship_mode_id","customer_id","city_id","postal_code"
"US-2021-141558","2021/3/11","2021/3/16","4","MH-17290","431","19140"
"CA-2021-147291","2021/3/11","2021/3/17","4","MJ-17740","144","48227"
"CA-2020-119123","2020/3/13","2020/3/18","4","DB-13360","470","92503"
"CA-2018-151953","2018/9/20","2018/9/25","4","DB-13555","252","32216"
"CA-2021-152226","2021/5/12","2021/5/16","4","JH-15910","94","45231"
"CA-2019-143532","2019/3/19","2019/3/24","4","DC-12850","392","33161"
"CA-2021-141446","2021/9/16","2021/9/18","3","CL-12700","179","41042"
"US-2021-110646","2021/10/26","2021/10/31","4","JF-15190","431","19134"
"CA-2018-154627","2018/10/29","2018/10/31","1","SA-20830","91","60610"
"CA-2019-156510","2019/9/25","2019/9/29","4","EH-13990","340","6450"
"CA-2018-140487","2018/6/14","2018/6/20","4","SR-20425","144","48234"
"CA-2020-150343","2020/8/16","2020/8/20","4","PK-19075","504","94110"
"CA-2018-127614","2018/2/11","2018/2/15","4","NF-18385","88","23320"
"CA-2021-123687","2021/5/26","2021/5/29","1","KC-16675","315","40214"
"CA-2019-124891","2019/7/31","2019/7/31","2","RH-19495","381","10024"
"US-2021-149510","2021/12/3","2021/12/10","4","MC-17575","177","28314"
"CA-2018-108609","2018/10/31","2018/11/2","3","AJ-10780","312","44052"
"CA-2018-145387","2018/10/31","2018/11/2","3","AM-10705","125","2920"
"CA-2020-128811","2020/9/12","2020/9/16","4","SF-20200","518","98103"
"CA-2020-113831","2020/5/30","2020/6/3","4","AH-10690","534","22153"
"CA-2020-105291","2020/10/30","2020/11/4","4","SP-20920","507","93405"
"CA-2021-140781","2021/8/3","2021/8/7","4","AB-10105","47","61701"
"CA-2018-130960","2018/12/30","2019/1/4","4","KB-16600","544","48180"
"CA-2020-142097","2020/10/15","2020/10/20","4","QJ-19255","534","22153"
"CA-2020-126165","2020/5/5","2020/5/7","3","AH-10465","504","94109"
"CA-2021-141572","2021/5/28","2021/5/31","3","LO-17170","113","3301"
"CA-2021-108539","2021/3/21","2021/3/23","3","SC-20725","313","90045"
"CA-2018-132962","2018/9/13","2018/9/16","1","JM-15535","431","19143"
"CA-2021-114804","2021/10/17","2021/10/19","3","BF-11020","356","95351"
"CA-2020-154536","2020/9/5","2020/9/9","4","JC-15340","431","19120"
"CA-2020-113425","2020/11/21","2020/11/21","2","JK-16120","381","10009"
"CA-2018-103366","2018/1/15","2018/1/17","1","EH-13990","483","30076"
"CA-2018-150490","2018/8/5","2018/8/11","4","SS-20590","504","94122"
"US-2021-111241","2021/8/20","2021/8/22","3","GM-14500","191","93727"
"CA-2020-166380","2020/5/30","2020/6/3","4","EB-13750","20","22204"
"US-2021-156083","2021/11/4","2021/11/11","4","JL-15175","107","38401"
"CA-2018-129819","2018/12/13","2018/12/15","3","KC-16675","226","42420"
"CA-2020-129196","2020/11/1","2020/11/7","4","XP-21865","91","60610"
"US-2021-152842","2021/7/16","2021/7/23","4","NF-18385","85","28205"
"US-2021-103828","2021/8/13","2021/8/13","2","JK-15370","504","94122"
"CA-2019-156853","2019/12/3","2019/12/5","3","HP-14815","113","3301"
"US-2020-136581","2020/11/10","2020/11/12","1","SV-20365","559","45373"
"CA-2020-127194","2020/12/10","2020/12/16","4","BW-11110","381","10024"
"CA-2020-148516","2020/8/7","2020/8/11","4","DW-13585","158","98026"
"CA-2020-101525","2020/5/1","2020/5/4","3","CM-12235","304","72209"
"CA-2020-144645","2020/2/2","2020/2/8","4","NS-18640","240","77041"
"CA-2019-137526","2019/1/13","2019/1/17","4","PB-19150","313","90004"
"CA-2020-140382","2020/6/23","2020/6/25","3","RD-19900","504","94109"
"CA-2018-153969","2018/9/21","2018/9/25","4","HF-14995","504","94109"
"CA-2019-150308","2019/12/15","2019/12/20","4","RR-19525","79","27511"
"CA-2019-126669","2019/11/7","2019/11/13","4","DO-13645","240","77036"
"CA-2020-111696","2020/5/8","2020/5/10","1","TB-21625","313","90004"
"CA-2019-135727","2019/5/11","2019/5/16","3","PS-18970","432","85023"
"CA-2021-148166","2021/10/21","2021/10/26","4","NK-18490","139","32725"
"CA-2021-139199","2021/12/9","2021/12/13","4","DK-12835","144","48234"
"US-2018-131275","2018/3/18","2018/3/24","4","SC-20050","68","91505"
"US-2018-152723","2018/9/26","2018/9/26","2","HG-14965","343","75150"
"CA-2021-133249","2021/7/8","2021/7/11","1","SZ-20035","433","90660"
"CA-2021-115602","2021/12/18","2021/12/24","4","DJ-13630","381","10009"
"CA-2021-126123","2021/10/14","2021/10/18","4","AG-10765","91","60623"
"CA-2019-147851","2019/12/3","2019/12/8","4","MP-17470","381","10009"
"CA-2021-132122","2021/7/9","2021/7/14","4","JH-15820","91","60610"
"CA-2019-138457","2019/9/13","2019/9/17","4","AM-10705","253","28540"
"CA-2018-152268","2018/9/2","2018/9/7","4","SC-20095","176","72701"
"CA-2018-107706","2018/2/14","2018/2/19","3","ST-20530","240","77095"
"CA-2020-124352","2020/10/15","2020/10/21","4","CD-12790","400","73120"
"CA-2021-121559","2021/6/1","2021/6/3","3","HW-14935","245","46203"
"CA-2021-144463","2021/1/1","2021/1/5","4","SC-20725","313","90036"
"US-2020-122245","2020/9/25","2020/9/30","4","AB-10105","432","85023"
"CA-2021-108322","2021/4/30","2021/5/5","4","SS-20140","441","33068"
"CA-2019-129042","2019/12/12","2019/12/17","4","EM-13960","34","21215"
"CA-2020-163167","2020/11/28","2020/12/1","3","RF-19345","328","30062"
"CA-2018-144071","2018/12/8","2018/12/15","4","DJ-13420","504","94110"
"CA-2018-104472","2018/6/2","2018/6/7","4","CK-12325","406","84057"
"CA-2018-132227","2018/11/4","2018/11/10","4","SZ-20035","381","10011"
"CA-2020-133368","2020/1/14","2020/1/20","4","AG-10675","114","28027"
"CA-2021-166576","2021/5/16","2021/5/18","1","JM-15865","3","44312"
"CA-2021-149559","2021/9/11","2021/9/12","2","KF-16285","308","90805"
"CA-2019-167479","2019/3/14","2019/3/19","4","AI-10855","480","95661"
"CA-2021-107986","2021/12/13","2021/12/13","2","MW-18220","518","98103"
"US-2019-104185","2019/9/3","2019/9/8","3","JB-15400","381","10009"
"CA-2020-118689","2020/10/2","2020/10/9","4","TC-20980","272","47905"
"CA-2020-108987","2020/9/8","2020/9/10","3","AG-10675","240","77036"
"CA-2021-168641","2021/11/24","2021/12/1","4","KA-16525","381","10035"
"CA-2021-129462","2021/6/16","2021/6/21","3","JE-15745","179","41042"
"CA-2021-128265","2021/11/17","2021/11/22","3","VW-21775","381","10011"
"CA-2021-102771","2021/3/31","2021/4/5","4","DO-13435","381","10035"
"US-2018-107699","2018/5/19","2018/5/23","4","JH-15820","346","48640"
"CA-2020-146437","2020/1/28","2020/2/1","3","HG-14965","313","90036"
"US-2018-114188","2018/5/20","2018/5/22","3","RF-19345","146","3820"
"US-2019-129637","2019/12/17","2019/12/22","4","MC-18100","47","61701"
"CA-2019-155586","2019/12/12","2019/12/16","3","XP-21865","92","95928"
"CA-2021-104647","2021/2/23","2021/3/1","4","CK-12595","313","90008"
"CA-2021-103478","2021/7/21","2021/7/24","3","KL-16555","30","60505"
"CA-2020-119018","2020/11/4","2020/11/8","4","CW-11905","313","90004"
"CA-2021-114216","2021/9/2","2021/9/6","4","RK-19300","431","19140"
"CA-2021-102659","2021/12/9","2021/12/15","4","LW-17215","205","49505"
"CA-2019-164882","2019/10/31","2019/10/31","2","SG-20080","457","92374"
"CA-2020-133340","2020/12/9","2020/12/13","4","LH-17155","249","49201"
"US-2020-165953","2020/12/31","2021/1/6","4","EP-13915","252","32216"
"CA-2021-144596","2021/11/6","2021/11/10","4","CD-11980","381","10011"
"US-2021-146213","2021/9/9","2021/9/14","4","MC-17605","313","90032"
"CA-2018-113579","2018/12/13","2018/12/15","3","KD-16345","313","90049"
"CA-2020-155383","2020/12/17","2020/12/22","4","SC-20680","518","98115"
"CA-2020-105018","2020/11/28","2020/12/2","4","SK-19990","172","6824"
"CA-2021-117513","2021/3/3","2021/3/8","4","BT-11395","313","90004"
"CA-2021-152093","2021/9/10","2021/9/15","4","SN-20560","91","60653"
"CA-2020-109365","2020/11/3","2020/11/8","4","XP-21865","313","90049"
"CA-2018-135608","2018/12/8","2018/12/10","3","JK-15625","402","98502"
"CA-2020-162082","2020/3/14","2020/3/17","1","JS-15880","221","78550"
"CA-2019-103835","2019/9/24","2019/9/28","4","SC-20440","313","90032"
"CA-2021-166695","2021/5/20","2021/5/24","4","CC-12430","280","90712"
"CA-2020-101651","2020/12/24","2020/12/30","4","SC-20305","506","95123"
"CA-2021-112529","2021/11/19","2021/11/21","1","SC-20770","500","78207"
"CA-2019-162376","2019/11/22","2019/11/25","3","HD-14785","74","2138"
"CA-2021-104066","2021/12/5","2021/12/10","4","QJ-19255","71",""
"CA-2018-141355","2018/9/25","2018/9/30","4","BF-11005","29","80013"
"CA-2018-126480","2018/9/20","2018/9/24","4","HG-14965","503","92024"
"CA-2021-113558","2021/10/21","2021/10/26","4","PH-18790","278","33801"
"CA-2020-107202","2020/5/21","2020/5/28","4","LC-16930","528","89431"
"CA-2020-140081","2020/6/20","2020/6/24","4","CG-12040","431","19120"
"CA-2021-100650","2021/6/29","2021/7/3","3","DK-13225","10","92804"
"CA-2019-103093","2019/2/3","2019/2/7","4","FO-14305","108","31907"
"CA-2018-128055","2018/3/31","2018/4/5","4","AA-10315","504","94122"
"CA-2018-141726","2018/7/20","2018/7/22","1","CC-12145","503","92105"
"CA-2019-123939","2019/8/24","2019/8/26","3","MS-17710","54","43402"
"US-2021-160143","2021/3/31","2021/4/7","4","HG-14965","313","90004"
"CA-2021-134845","2021/4/17","2021/4/23","4","SR-20425","314","80027"
"CA-2021-121216","2021/12/23","2021/12/25","3","MM-17920","102","77840"
"US-2020-131611","2020/11/5","2020/11/9","4","EP-13915","240","77036"
"CA-2018-106803","2018/12/29","2019/1/2","4","DC-13285","123","55016"
"CA-2019-106320","2019/9/25","2019/9/30","4","EB-13870","406","84057"
"US-2021-154872","2021/5/14","2021/5/18","4","DP-13000","97","44105"
"US-2020-169369","2020/12/12","2020/12/18","4","EC-14050","108","31907"
"US-2020-125402","2020/9/25","2020/10/1","4","DL-12865","308","90805"
"CA-2020-145709","2020/10/4","2020/10/8","4","AH-10690","119","33134"
"CA-2018-155390","2018/12/6","2018/12/11","4","BG-11035","338","38109"
"CA-2021-140676","2021/9/12","2021/9/15","1","BF-11080","34","21215"
"CA-2019-120362","2019/9/14","2019/9/19","4","CA-12265","448","84604"
"CA-2021-102750","2021/9/4","2021/9/8","3","GM-14695","313","90036"
"CA-2019-101910","2019/11/27","2019/12/3","4","CD-11920","276","92530"
"CA-2021-123029","2021/9/30","2021/10/2","3","BT-11530","313","90049"
"CA-2020-151561","2020/9/1","2020/9/7","4","PG-18820","381","10011"
"US-2020-158309","2020/11/26","2020/11/29","1","PA-19060","344","33142"
"CA-2021-118773","2021/2/9","2021/2/14","4","TP-21415","240","77070"
"CA-2021-103212","2021/10/13","2021/10/14","1","MH-18025","273","70506"
"CA-2018-167850","2018/8/9","2018/8/16","4","AG-10525","494","33710"
"CA-2019-114300","2019/10/13","2019/10/17","4","AF-10885","315","40214"
"CA-2020-129847","2020/9/2","2020/9/4","1","TA-21385","91","60653"
"CA-2021-163902","2021/3/2","2021/3/8","4","MY-17380","313","90045"
"CA-2020-101693","2020/6/25","2020/6/27","3","LC-17140","240","77070"
"CA-2019-135314","2019/7/9","2019/7/14","3","MC-17575","431","19120"
"CA-2019-105627","2019/3/8","2019/3/12","4","DK-12895","261","53142"
"CA-2018-168305","2018/11/1","2018/11/8","4","PL-18925","313","90049"
"CA-2021-137876","2021/4/30","2021/5/5","4","DJ-13510","504","94110"
"CA-2018-145541","2018/12/14","2018/12/21","4","TB-21400","381","10024"
"CA-2018-135699","2018/8/29","2018/8/29","2","HH-15010","504","94110"
"CA-2019-131534","2019/3/28","2019/4/2","4","AB-10165","313","90036"
"CA-2021-127474","2021/2/3","2021/2/7","3","RD-19810","91","60610"
"CA-2019-164567","2019/6/15","2019/6/19","4","GK-14620","313","90004"
"CA-2018-128062","2018/11/19","2018/11/22","3","AD-10180","431","19134"
"CA-2019-135622","2019/12/8","2019/12/11","3","TT-21460","183","76106"
"CA-2020-156251","2020/8/13","2020/8/18","3","TS-21160","583","53214"
"CA-2019-108119","2019/11/1","2019/11/8","4","MS-17530","116","72032"
"US-2021-147221","2021/12/2","2021/12/4","3","JS-16030","240","77036"
"CA-2019-119291","2019/5/14","2019/5/17","1","JO-15550","89","19013"
"US-2019-123218","2019/12/20","2019/12/25","4","KD-16345","91","60623"
"CA-2019-163181","2019/11/7","2019/11/12","4","AB-10105","240","77041"
"CA-2021-117632","2021/5/12","2021/5/18","4","CS-12175","504","94122"
"CA-2019-156118","2019/12/8","2019/12/12","4","HG-14965","103","80906"
"CA-2021-132339","2021/8/19","2021/8/23","4","JB-15400","292","1841"
"CA-2021-123351","2021/9/21","2021/9/25","4","KT-16480","108","31907"
"CA-2020-157336","2020/12/1","2020/12/5","3","SJ-20500","172","6824"
"CA-2021-152856","2021/9/8","2021/9/10","3","RS-19765","330","43302"
"CA-2020-136371","2020/3/19","2020/3/21","3","SV-20935","398","11572"
"CA-2019-110667","2019/4/4","2019/4/8","4","NF-18595","381","10009"
"US-2020-149790","2020/9/26","2020/10/1","4","SC-20380","240","77095"
"CA-2019-148712","2019/4/17","2019/4/23","4","JM-15535","381","10035"
"CA-2018-167164","2018/5/13","2018/5/15","3","AG-10270","584","84084"
"CA-2019-146262","2019/1/2","2019/1/9","4","VW-21775","336","44256"
"CA-2021-127621","2021/3/3","2021/3/7","4","RE-19450","127","75081"
"CA-2020-134516","2020/9/20","2020/9/25","4","FM-14215","210","27405"
"CA-2020-126158","2020/7/25","2020/7/31","4","SC-20095","122","92627"
"CA-2020-149335","2020/7/25","2020/7/25","2","BC-11125","504","94122"
"CA-2021-143861","2021/6/12","2021/6/19","4","LC-16885","494","33710"
"CA-2020-160500","2020/5/5","2020/5/8","1","DM-13015","164","92024"
"US-2019-165449","2019/11/22","2019/11/26","4","AP-10720","192","75034"
"CA-2019-116512","2019/4/9","2019/4/14","4","MC-18100","381","10024"
"CA-2019-119214","2019/1/23","2019/1/27","4","CW-11905","56","59715"
"CA-2020-144911","2020/11/27","2020/11/30","1","RW-19630","411","66212"
"CA-2020-110730","2020/9/23","2020/9/26","3","CM-11815","518","98115"
"CA-2021-121790","2021/1/30","2021/2/6","4","LP-17095","30","60505"
"CA-2020-161473","2020/4/1","2020/4/5","4","TB-21175","381","10035"
"US-2021-155866","2021/11/17","2021/11/21","4","CC-12370","381","10011"
"CA-2019-100545","2019/11/22","2019/11/26","4","IM-15070","431","19120"
"CA-2020-168921","2020/10/20","2020/10/22","1","AG-10495","313","90049"
"CA-2021-104220","2021/1/30","2021/2/5","4","BV-11245","141","50315"
"CA-2018-125171","2018/9/3","2018/9/3","2","AG-10390","381","10009"
"CA-2021-106852","2021/6/20","2021/6/27","4","ST-20530","418","44134"
"US-2019-134558","2019/12/19","2019/12/24","3","PM-19135","146","3820"
"CA-2021-120327","2021/11/11","2021/11/16","4","WB-21850","565","50322"
"CA-2021-155957","2021/11/26","2021/11/30","4","CC-12610","110","43229"
"CA-2018-131800","2018/12/30","2019/1/4","4","AJ-10960","381","10035"
"CA-2020-155992","2020/10/1","2020/10/2","1","CC-12220","269","46350"
"CA-2020-122322","2020/7/15","2020/7/21","4","RH-19510","448","84604"
"CA-2021-129294","2021/3/16","2021/3/21","4","KD-16615","313","90032"
"CA-2021-124716","2021/3/27","2021/3/31","4","BD-11560","191","93727"
"CA-2018-146843","2018/11/30","2018/12/6","4","PB-19150","32","85323"
"CA-2021-156391","2021/9/26","2021/9/28","1","SL-20155","495","97301"
"CA-2020-161669","2020/11/7","2020/11/9","1","EM-14095","313","90036"
"CA-2020-116722","2020/11/11","2020/11/16","4","LP-17080","504","94110"
"CA-2021-117394","2021/9/4","2021/9/10","4","MM-17920","431","19120"
"CA-2021-107167","2021/6/10","2021/6/14","4","ND-18460","252","32216"
"CA-2019-135685","2019/11/16","2019/11/18","3","MP-18175","348","53209"
"CA-2018-101833","2018/11/17","2018/11/22","3","FG-14260","381","10024"
"CA-2021-155075","2021/12/2","2021/12/9","4","GW-14605","431","19140"
"CA-2021-119011","2021/8/20","2021/8/25","4","LR-17035","504","94109"
"CA-2020-133725","2020/5/23","2020/5/28","4","KL-16645","91","60623"
"US-2018-102715","2018/4/11","2018/4/13","3","JK-15370","344","33180"
"CA-2020-132997","2020/11/7","2020/11/9","1","LW-17215","473","14609"
"CA-2018-154641","2018/8/11","2018/8/16","4","KL-16645","381","10035"
"CA-2019-132486","2019/10/23","2019/10/27","3","JF-15355","503","92105"
"CA-2018-116568","2018/12/14","2018/12/20","4","BM-11785","139","32725"
"CA-2018-151946","2018/6/4","2018/6/9","4","BT-11440","381","10035"
"CA-2018-107139","2018/7/5","2018/7/11","4","DP-13390","313","90004"
"CA-2021-150189","2021/7/8","2021/7/10","1","VG-21790","509","94403"
"CA-2021-156272","2021/3/21","2021/3/27","4","PW-19030","441","33068"
"CA-2020-158568","2020/8/29","2020/9/2","4","RB-19465","91","60610"
"CA-2020-126809","2020/4/9","2020/4/13","4","EB-13750","518","98103"
"CA-2019-157084","2019/12/19","2019/12/24","4","JG-15160","313","90049"
"CA-2021-133333","2021/9/18","2021/9/22","4","BF-11020","209","54302"
"CA-2020-141887","2020/1/11","2020/1/15","4","MP-17470","110","43229"
"US-2018-164616","2018/8/19","2018/8/21","3","MS-17770","110","43229"
"CA-2019-168207","2019/11/2","2019/11/6","4","LT-17110","503","92105"
"US-2019-134026","2019/4/26","2019/5/2","4","JE-15745","338","38109"
"CA-2018-152443","2018/5/21","2018/5/26","4","FG-14260","292","1841"
"CA-2020-109666","2020/4/19","2020/4/26","4","KM-16720","381","10035"
"CA-2021-105809","2021/2/20","2021/2/23","1","HW-14935","503","92105"
"CA-2021-160458","2021/5/27","2021/5/29","3","EH-13945","338","38109"
"CA-2018-156587","2018/3/7","2018/3/8","1","AB-10015","518","98103"
"CA-2020-157259","2020/12/24","2020/12/28","4","JM-15535","381","10035"
"CA-2021-160962","2021/4/28","2021/5/2","4","MC-17605","431","19143"
"CA-2020-149111","2020/4/17","2020/4/21","3","BF-11170","452","27604"
"CA-2019-129322","2019/8/8","2019/8/10","3","DB-13405","292","1841"
"US-2021-134481","2021/8/27","2021/9/1","4","AR-10405","185","2038"
"US-2020-139486","2020/5/21","2020/5/23","1","LH-17155","313","90032"
"CA-2018-107811","2018/4/29","2018/5/3","4","LA-16780","338","38109"
"CA-2020-148740","2020/11/15","2020/11/19","4","AH-10690","503","92024"
"CA-2021-167080","2021/6/10","2021/6/14","4","LC-16930","381","10011"
"CA-2018-133753","2018/6/9","2018/6/13","3","CW-11905","243","77340"
"CA-2019-128860","2019/6/29","2019/7/5","4","SC-20725","285","17602"
"CA-2019-104486","2019/5/1","2019/5/6","4","PO-18850","504","94109"
"CA-2021-121300","2021/9/29","2021/9/29","2","MG-17680","339","44060"
"CA-2020-115483","2020/7/14","2020/7/18","3","JS-15880","248","75061"
"CA-2021-117156","2021/3/21","2021/3/23","3","TB-21055","455","19601"
"CA-2021-111738","2021/1/3","2021/1/7","4","CM-12385","504","94110"
"CA-2020-108105","2020/2/16","2020/2/23","4","GW-14605","226","42420"
"CA-2020-156300","2020/12/29","2021/1/2","4","TB-21595","348","53209"
"CA-2021-146031","2021/7/29","2021/8/1","3","GM-14440","558","12180"
"CA-2020-153318","2020/10/25","2020/10/28","1","JS-15595","344","33180"
"CA-2021-106943","2021/11/14","2021/11/19","4","FO-14305","381","10035"
"CA-2021-104927","2021/12/22","2021/12/26","4","AG-10330","240","77095"
"CA-2019-139094","2019/11/22","2019/11/27","4","MO-17800","500","78207"
"CA-2021-154949","2021/10/15","2021/10/19","4","MC-17275","73","93010"
"CA-2019-154144","2019/12/20","2019/12/24","4","MH-17785","303","11757"
"CA-2020-107216","2020/6/14","2020/6/17","1","PV-18985","504","94122"
"CA-2020-113292","2020/3/18","2020/3/20","3","DB-13060","107","38401"
"CA-2021-152310","2021/8/12","2021/8/19","4","DK-12895","518","98103"
"CA-2018-105648","2018/3/3","2018/3/7","4","EJ-14155","503","92037"
"CA-2019-138219","2019/3/23","2019/3/30","4","BP-11095","313","90049"
"CA-2020-129714","2020/9/1","2020/9/3","1","AB-10060","381","10009"
"CA-2018-116239","2018/3/4","2018/3/4","2","CL-12565","106","29203"
"CA-2021-100636","2021/6/26","2021/6/30","4","DO-13435","381","10035"
"CA-2019-150441","2019/8/13","2019/8/17","3","RA-19285","466","47374"
"US-2021-109582","2021/9/12","2021/9/17","3","JM-15865","313","90036"
"CA-2019-120901","2019/12/31","2020/1/4","4","BG-11035","31","78745"
